352310702A;Sabesp_Reservatório_CR4;ITAQUAQUECETUBA;SP;-234.639;-463.039;0
352310705A;Parque_Ecologico;ITAQUAQUECETUBA;SP;-234.808;-463.467;0
352310706A;Residencial_Scaffibi_II;ITAQUAQUECETUBA;SP;-23.437;-46.308;0
352310707A;Jardim_Maragogipe;ITAQUAQUECETUBA;SP;-23.451;-46.335;0
352310708A;Vila_Bartira;ITAQUAQUECETUBA;SP;-23.481;-46.37;0
352330501A;Ana_Dias;ITARIRI;SP;-24.299;-47.07;.2
352340401A;Bairro_da_Ponte;ITATIBA;SP;-2.298.472;-4.682.669;0
352390901A;Vila_Leis;ITU;SP;-23.28;-47.289;0
352390902A;Cidade_Nova;ITU;SP;-23.387;-47.34;0
352390903A;Fazenda_Chocolate;ITU;SP;-23.277;-47.229;0
352390905A;Centro;ITU;SP;-23.269;-47.29;0
352390906A;Sitio_N._S._de_Lourdes;ITU;SP;-23.266;-47.395;0
352400601A;Guacuri;ITUPEVA;SP;-23.214;-47.078;0
352400602A;Santa_Fé;ITUPEVA;SP;-23.158;-47.04;0
352440201A;São_João;JACAREÍ;SP;-23.311;-45.985;0
352460002A;Vila_Elias;JACUPIRANGA;SP;-24.699;-48.003;0
352470901A;Delegacia_de_Policia;JAGUARIÚNA;SP;-227.036;-4.698.556;0
352490701A;Centro;JAMBEIRO;SP;-2.325.436;-4.569.322;.2
352500301A;Parque_das_Iglesias;JANDIRA;SP;-23.55;-469.003;0
352500302A;Centro;JANDIRA;SP;-23.528;-46.902;0
352520101A;Esplanada_do_Carmo;JARINU;SP;-2.310.009;-4.672.597;0
352530002A;Jardim_Novo_Horizonte;JAÚ;SP;-2.226.658;-48.545.497;0
352530003A;Jardim_Pedro_Ometto;JAÚ;SP;-22.316;-48.548;0
352530004A;Estrada_João_da_Velha;JAÚ;SP;-22.318;-48.512;0
352550803A;Sabia_Uma;JOANÓPOLIS;SP;-22.932;-46.169;0
352550804A;Centro;JOANÓPOLIS;SP;-22.931;-46.272;0
352585401A;Centro;JUMIRIM;SP;-2.308.845;-4.778.094;0
352590402A;Jardim_Florestal;JUNDIAÍ;SP;-23.163;-46.896;0
352590403A;Jardim_Santa_Gertrudes;JUNDIAÍ;SP;-23.247;-46.855;0
352590405A;Roseira;JUNDIAÍ;SP;-23.143;-46.818;0
352610001A;Vila_Florindo;JUQUIÁ;SP;-24.317;-47.641;1.4
352620901A;Centro;JUQUITIBA;SP;-23.93;-47.07;0
352620902A;Jardim_das_Palmeiras;JUQUITIBA;SP;-23.929;-47.005;0
352630802A;ETA_Sabesp;LAGOINHA;SP;-23.093.178;-45.189.203;1.0
352640701A;Centro;LARANJAL_PAULISTA;SP;-2.305.236;-4.783.761;0
352660501A;Centro;LAVRINHAS;SP;-22.571;-44.902;0
352670401A;Centro;LEME;SP;-221.875;-4.739.004;0
352690202A;Centro;LIMEIRA;SP;-22.572;-47.408;0
352690203A;Nossa_Senhora_das_Dores;LIMEIRA;SP;-22.56;-47.451;0
352690204A;Campos_Elíseos;LIMEIRA;SP;-22.536;-47.394;0
352690205A;Jardim_Lagoa_Nova;LIMEIRA;SP;-22.611;-47.412;0
352700901A;Jardim_Lindoia;LINDÓIA;SP;-22.534;-46.651;0
352720702A;Novo_Horizonte;LORENA;SP;-22.751.897;-45.092.557;0
352720721H;Rio_Mandi;LORENA;SP;-22.735.031;-45.106.828;0
352730601A;Delegacia_de_Policia;LOUVEIRA;SP;-2.309.357;-4.697.175;0
352840301A;Centro;MAIRINQUE;SP;-2.355.121;-4.718.601;0
352840302A;Dona_Catarina;MAIRINQUE;SP;-23.427;-47.242;0
352840303A;Recanto_dos_Eucaliptos;MAIRINQUE;SP;-23.524;-47.167;0
352850202A;Vila_Nova_Juqueri;MAIRIPORÃ;SP;-2.332.171;-4.658.595;0
352850203A;Estrada_da_Roseira;MAIRIPORÃ;SP;-233.394;-466.007;0
352850204A;Apolinário;MAIRIPORÃ;SP;-2.337.046;-4.661.099;0
352900501A;Avenida_Carlos_Artencio;MARÍLIA;SP;-22.23;-49.922;0
352900502A;Nova_Marilia;MARÍLIA;SP;-22.25;-49.932;0
352900503A;Aeroporto;MARÍLIA;SP;-22.196;-49.929;0
352900504A;Realengo;MARÍLIA;SP;-22.228;-49.967;0
352940103A;Feital;MAUÁ;SP;-23.657;-46.425;0
352940104A;Jardim_Oratório;MAUÁ;SP;-23.656;-46.464;0
352940105A;Jardim_Capuava;MAUÁ;SP;-23.654;-46.49;0
352940106A;Jardim_Anchieta;MAUÁ;SP;-23.688;-46.465;0
352940107A;Vila_Carlina;MAUÁ;SP;-23.699;-46.484;0
352940108A;Parque_das_Américas;MAUÁ;SP;-23.687;-46.447;0
352940109A;Jardim_Paranavai;MAUÁ;SP;-23.646;-46.454;0
352940110A;Jardim_Zaira;MAUÁ;SP;-23.648;-46.444;0
352990601A;Centro;MIRACATU;SP;-24.283;-47.456;0
352990602A;Rua_Valdemar_Lopes;MIRACATU;SP;-24.28;-47.451;1.6
353060701A;Vila_Andrade;MOGI_DAS_CRUZES;SP;-23.482.764;-46.085.967;0
353060702A;Vila_São_Paulo;MOGI_DAS_CRUZES;SP;-2.348.567;-4.613.232;0
353060704A;Jd_Santos_Dummond;MOGI_DAS_CRUZES;SP;-2.355.061;-4.624.632;0
353070601A;Jd_Novo_II;MOGI_GUAÇU;SP;-2.234.456;-4.693.068;0
353080501A;Jd._31_de_Março;MOJI_MIRIM;SP;-22.424.585;-46.947.802;0
353090401A;Centro;MOMBUCA;SP;-22.926.747;-47.566.127;0
353110001A;Agenor_de_Campos;MONGAGUÁ;SP;-24.128;-46.691;0
353110002A;Agua_Branca;MONGAGUÁ;SP;-24.083;-46.717;0
353110003A;Centro;MONGAGUÁ;SP;-24.101;-46.635;0
353110004A;Jardim_Praia_Grande;MONGAGUÁ;SP;-24.113;-46.662;0
353170401A;Centro;MONTEIRO_LOBATO;SP;-229.564;-458.379;0
353180302A;Rod_Conego_C_S_Pires;MONTE_MOR;SP;-23.012;-47.306;0
353180304A;Jardim_Paviotti;MONTE_MOR;SP;-22.912;-47.246;0
353200901A;Centro;MORUNGABA;SP;-22.872;-46.791;0
353230601A;Policia_Militar;NATIVIDADE_DA_SERRA;SP;-23.377.916;-45.445.904;.2
353240501A;ETA_Sabesp;NAZARÉ_PAULISTA;SP;-2.318.456;-4.640.096;0
353340301A;Centro;NOVA_ODESSA;SP;-22.773;-47.292;0
353440101A;Centro;OSASCO;SP;-23.532;-46.777;0
353440102A;Jaguaribe;OSASCO;SP;-23.561;-46.784;0
353440103A;Rochdale;OSASCO;SP;-23.507;-46.776;0
353440104A;Quitauna;OSASCO;SP;-23.524;-46.811;0
353440105A;Santa_Fé;OSASCO;SP;-23.475;-46.779;0
OSASCO;SP;-23.547223;-46.773881;2018-04-24_12:10:00;chuva;1.849.656
353490601A;Avenida_Espanha;PACAEMBU;SP;-21.565;-51.267;0
353560601A;ETA;PARAIBUNA;SP;-2.338.902;-4.566.407;0
353620801A;Centro;PARIQUERA-AÇU;SP;-24.714;-47.881;15.054.195.496.193
353680201A;Centro;PEDRA_BELA;SP;-22.791.333;-46.440.736;0
353710702A;Vila_Santo_Antonio;PEDREIRA;SP;-22.743;-46.895;0
353710703A;Vale_Verde;PEDREIRA;SP;-2.272.616;-4.690.086;0
353710704A;Santa_Clara;PEDREIRA;SP;-2.274.153;-469.242;0
353720601A;Centro;PEDRO_DE_TOLEDO;SP;-24.275;-47.232;0
353720602A;Vila_Sorocabana;PEDRO_DE_TOLEDO;SP;-24.275;-47.24;0
353750301A;Centro;PEREIRAS;SP;-2.307.392;-4.797.733;0
353760201A;Jardim_Veneza;PERUÍBE;SP;-24.324;-47.016;0
353760202A;Centro;PERUÍBE;SP;-24.36;-47.018;0
353760203A;Parque_do_Trevo;PERUÍBE;SP;-24.268;-46.961;0
353780001A;Sabesp;PIEDADE;SP;-2.371.786;-4.740.705;0
353800601A;Policia_Militar;PINDAMONHANGABA;SP;-2.293.113;-4.544.793;0
353820401A;Centro;PINHALZINHO;SP;-22.785;-46.592;0
353850101A;Batalhão_de_Polícia;PIQUETE;SP;-22.612;-45.183;0
353860001A;Caras;PIRACAIA;SP;-23.029;-46.264;0
353860002A;Dobrada;PIRACAIA;SP;-23.01;-46.367;0
353870901A;Vila_Rezende;PIRACICABA;SP;-22.737.049;-47.647.408;0
353910301A;Centro;PIRAPORA_DO_BOM_JESUS;SP;-23.39;-46.999;0
353980623H;Córrego_Itaim;POÁ;SP;-23.528.754;-46.349.918;0
354050701A;Centro;PORANGABA;SP;-2.317.647;-4.812.137;0
354060601A;Centro;PORTO_FELIZ;SP;-2.321.141;-4.752.234;0
354075401A;Policia_Militar;POTIM;SP;-2.283.238;-4.525.754;0
354100001A;Cidade_da_Criança;PRAIA_GRANDE;SP;-2.407.856;-4.659.728;0
354100002A;Sítio_do_Campo;PRAIA_GRANDE;SP;-2.398.791;-4.640.595;0
354165301A;Centro;QUADRA;SP;-2.329.928;-480.526;0
354190101A;Secretaria_Municipal_de_Educação;QUELUZ;SP;-2.253.786;-4.477.291;0
354210701A;Centro;RAFARD;SP;-2.301.328;-4.753.084;0
354230501A;Escritorio_Sabesp;REDENÇÃO_DA_SERRA;SP;-2.328.365;-4.553.335;0
354260201A;Registro;REGISTRO;SP;-244.945;-478.468;0
354260202A;Centro;REGISTRO;SP;-24.49;-47.842;2.0
354260203A;Vila_São_Francisco;REGISTRO;SP;-24.494;-47.854;0
354260204A;Centro2;REGISTRO;SP;-24.505;-47.85;.4
354260205A;Jardim_Caicara;REGISTRO;SP;-24.504;-47.862;0
354280001A;Centro;RIBEIRA;SP;-24.656;-49.008;0
354325301A;Centro;RIBEIRÃO_GRANDE;SP;-24.096;-48.365;.2
354330301A;Ouro_fino;RIBEIRÃO_PIRES;SP;-23.678;-46.351;.2
354330305A;Colonia;RIBEIRÃO_PIRES;SP;-23.694;-46.398;.2
354330306A;Chácara_Aliança;RIBEIRÃO_PIRES;SP;-23.692;-46.429;.2
354330307A;Vila_Mortari;RIBEIRÃO_PIRES;SP;-23.713;-46.42;0
354340201A;Jardim_São_José;RIBEIRÃO_PRETO;SP;-21.225;-47.763;0
354340203A;Centro;RIBEIRÃO_PRETO;SP;-21.172;-47.809;0
354340204A;Bonfim;RIBEIRÃO_PRETO;SP;-21.264;-47.823;0
354340224H;Ribeirão_Preto;RIBEIRÃO_PRETO;SP;-21.190.218;-47.797.662;0
354390701A;Jardim_Conduta;RIO_CLARO;SP;-22.429;-47.552;0
354390702A;Jardim_Inocoop;RIO_CLARO;SP;-22.426;-47.577;0
354410301A;Parque_América;RIO_GRANDE_DA_SERRA;SP;-23.76;-46.411;0
354410302A;Vila_Lopes;RIO_GRANDE_DA_SERRA;SP;-23.729;-46.392;0
354410303A;Centro;RIO_GRANDE_DA_SERRA;SP;-23.749;-46.397;0
354410305A;Maria_Joana;RIO_GRANDE_DA_SERRA;SP;-23.718;-46.368;0
354430101A;Delegacia_de_Policia;ROSEIRA;SP;-2.289.862;-4.530.337;.2
354500101A;Ponte_Nova;SALESÓPOLIS;SP;-2.357.502;-4.597.222;0
354520901A;Vila_Nova;SALTO;SP;-2.319.986;-4.728.743;0
354530801A;Sabesp;SALTO_DE_PIRAPORA;SP;-2.365.638;-475.742;0
354600901A;Centro;SANTA_BRANCA;SP;-2.339.705;-4.588.567;0
354700701A;Centro;SANTA_MARIA_DA_SERRA;SP;-2.256.722;-4.815.796;0
354730401A;Refugio_dos_Bandeirantes;SANTANA_DE_PARNAÍBA;SP;-23.417;-46.957;0
354730402A;Cururuquara;SANTANA_DE_PARNAÍBA;SP;-2.348.705;-4.699.519;0
354730403A;Alphaville;SANTANA_DE_PARNAÍBA;SP;-23.479;-46.857;0
354730404A;Cidade_São_Pedro;SANTANA_DE_PARNAÍBA;SP;-2.343.198;-4.685.841;0
354730405A;Jardim_Nina_(Fazendinha);SANTANA_DE_PARNAÍBA;SP;-23.408;-46.869;0
354730407A;Jardim_Parnaiba;SANTANA_DE_PARNAÍBA;SP;-23.438;-46.91;0
354780901A;Vila_Bastos;SANTO_ANDRÉ;SP;-23.659;-46.533;0
354780902A;Parque_Andreense;SANTO_ANDRÉ;SP;-23.771;-46.463;0
354780903A;Vila_Vit¢ria;SANTO_ANDRÉ;SP;-23.686;-46.512;0
354780904A;Vila_Curuça;SANTO_ANDRÉ;SP;-23.648;-46.514;0
354780905A;Cidade_São_Jorge;SANTO_ANDRÉ;SP;-2.367.747;-4.648.747;0
354780906A;Parque_das_Nações;SANTO_ANDRÉ;SP;-23.637;-46.516;0
354780907A;Jardim_Rina;SANTO_ANDRÉ;SP;-23.647;-46.495;0
354780908A;Santa_Terezinha;SANTO_ANDRÉ;SP;-23.629;-46.538;0
354780909A;Parque_Miami;SANTO_ANDRÉ;SP;-23.738;-46.499;0
354780910A;Paraíso;SANTO_ANDRÉ;SP;-23.68;-46.534;5.342.714.639.376
354780911A;Vila_Príncipe_de_Gales;SANTO_ANDRÉ;SP;-23.664;-46.553;0
354780912A;Vila_Suiça;SANTO_ANDRÉ;SP;-23.698;-46.493;0
354780913A;Paranapiacaba;SANTO_ANDRÉ;SP;-23.778;-46.303;0
354780914A;Humaitá;SANTO_ANDRÉ;SP;-23.683;-46.5;0
354780915A;Vila_João_Ramalho;SANTO_ANDRÉ;SP;-23.71;-46.507;0
354780916A;Borda_do_Campo;SANTO_ANDRÉ;SP;-23.724;-46.48;0
354780917A;Jardim_Utinga;SANTO_ANDRÉ;SP;-23.623;-46.522;0
354780918A;Jardim_Ipanema;SANTO_ANDRÉ;SP;-23.691;-46.499;0
354800501A;Jd._Vila_Rica;SANTO_ANTÔNIO_DE_POSSE;SP;-22.61;-46.926;0
354820301A;Centro;SANTO_ANTÔNIO_DO_PINHAL;SP;-2.283.151;-4.566.007;.2
354850005A;Vila_Mathias;SANTOS;SP;-23.942;-46.331;0
354850006A;Chico_de_Paula;SANTOS;SP;-23.931;-46.36;0
354850008A;Ponta_da_Praia;SANTOS;SP;-23.981;-46.3;0
354850009A;Caruara;SANTOS;SP;-23.891;-46.189;.6
354850010A;Estuario;SANTOS;SP;-23.967;-46.305;0
354850011A;José_Menino;SANTOS;SP;-23.965;-46.356;0
354850012A;Nova_Cintra;SANTOS;SP;-23.947;-46.356;0
354850013A;Morro_de_São_Bento;SANTOS;SP;-23.935;-46.341;0
354850014A;Sitio_das_Neves;SANTOS;SP;-23.881;-46.314;0
354850015A;Bom_retiro;SANTOS;SP;-23.937;-46.377;0
354860901A;Centro;SÃO_BENTO_DO_SAPUCAÍ;SP;-22.689.192;-45.733.925;0
354870802A;Jardim_Laura;SÃO_BERNARDO_DO_CAMPO;SP;-23.744;-46.612;0
354870803A;Jardim_Silvina;SÃO_BERNARDO_DO_CAMPO;SP;-23.737;-46.537;0
354870804A;Nucleo_Santa_Cruz;SÃO_BERNARDO_DO_CAMPO;SP;-23.844;-46.598;0
354870805A;Jardim_Leblon;SÃO_BERNARDO_DO_CAMPO;SP;-2.372.266;-4.653.876;0
354870806A;Jardim_Industrial;SÃO_BERNARDO_DO_CAMPO;SP;-23.708;-46.52;0
354870808A;Areião;SÃO_BERNARDO_DO_CAMPO;SP;-23.755;-46.531;0
354870809A;Parque_Imigrantes;SÃO_BERNARDO_DO_CAMPO;SP;-23.772;-46.59;0
354870810A;Vila_Esperança;SÃO_BERNARDO_DO_CAMPO;SP;-23.726;-46.524;0
354870811A;Rudge_Ramos;SÃO_BERNARDO_DO_CAMPO;SP;-23.643;-46.584;0
354870812A;Cooperativa;SÃO_BERNARDO_DO_CAMPO;SP;-23.721;-46.592;0
354870813A;Batistine;SÃO_BERNARDO_DO_CAMPO;SP;-23.756;-46.578;0
354870814A;Vila_Vitória;SÃO_BERNARDO_DO_CAMPO;SP;-23.734;-46.579;0
354870815A;Nossa_Sra._De_Fátima;SÃO_BERNARDO_DO_CAMPO;SP;-23.744;-46.565;0
354870816A;Riacho_Grande;SÃO_BERNARDO_DO_CAMPO;SP;-23.783;-46.528;0
354870817A;Centro;SÃO_BERNARDO_DO_CAMPO;SP;-23.716;-46.555;0
354870818A;Baeta_Neves;SÃO_BERNARDO_DO_CAMPO;SP;-23.701;-46.534;0
354870820A;Parque_Selecta;SÃO_BERNARDO_DO_CAMPO;SP;-23.745;-46.528;.2
354870821A;Vila_Mussolini;SÃO_BERNARDO_DO_CAMPO;SP;-23.667;-46.567;0
354880701A;Centro;SÃO_CAETANO_DO_SUL;SP;-23.609;-46.573;0.0
354880702A;Ceramica;SÃO_CAETANO_DO_SUL;SP;-23.623;-46.581;0
354880703A;Maua;SÃO_CAETANO_DO_SUL;SP;-23.644;-46.572;0
354880704A;Barcelona;SÃO_CAETANO_DO_SUL;SP;-23.616;-46.556;.6
354890601A;Jardim_São_Paulo;SÃO_CARLOS;SP;-22.031;-47.87;0
354890603A;Agua_Vermelha;SÃO_CARLOS;SP;-21.898;-47.897;0
354960701A;Delegacia_de_Policia_Civil;SÃO_JOSÉ_DO_BARREIRO;SP;-22.647.353;-44.575.581;0
354980501A;Jardim_Maria_Candida;SÃO_JOSÉ_DO_RIO_PRETO;SP;-20.785;-49.36;0
354980502A;Jardim_Nazareth;SÃO_JOSÉ_DO_RIO_PRETO;SP;-20.818;-49.411;0
354980503A;Eldorado;SÃO_JOSÉ_DO_RIO_PRETO;SP;-20.795;-49.41;0
354980504A;São_Francisco;SÃO_JOSÉ_DO_RIO_PRETO;SP;-20.844;-49.386;0
354990401A;Rio_comprido;SÃO_JOSÉ_DOS_CAMPOS;SP;-23.256;-45.941;0
354990403A;Jardim_Santa_Matilde;SÃO_JOSÉ_DOS_CAMPOS;SP;-23.14;-45.903;0
354990404A;Jardim_Juçara;SÃO_JOSÉ_DOS_CAMPOS;SP;-23.187;-45.869;0
354990405A;Chacara_Boa_Vista;SÃO_JOSÉ_DOS_CAMPOS;SP;-23.087;-45.931;0
354990406A;Altos_Vila_Paiva;SÃO_JOSÉ_DOS_CAMPOS;SP;-23.143;-45.92;0
354990408A;Buquirinha;SÃO_JOSÉ_DOS_CAMPOS;SP;-23.111;-45.913;0
354990410A;Jardim_São_Leopoldo;SÃO_JOSÉ_DOS_CAMPOS;SP;-23.244;-45.825;0
354990499G;Parque_Tecnológico_SJC_(TESTES);SÃO_JOSÉ_DOS_CAMPOS;SP;-2.315.746;-4.579.441;0
354995301A;Centro;SÃO_LOURENÇO_DA_SERRA;SP;-23.854;-46.95;.2
355030801A;Jardim_Paulistano;SÃO_PAULO;SP;-23.582;-46.751;0
355030801B;José_Bonifácio;SÃO_PAULO;SP;-23.547;-46.439;0
355030806A;Cidade_Tiradentes_2;SÃO_PAULO;SP;-23.58;-46.383;183.611.445.919
355030807A;Jardim_dos_Alamos;SÃO_PAULO;SP;-23.816;-46.736;0
355030808A;Vila_Clementino;SÃO_PAULO;SP;-23.599;-46.65;0
355030808B;Senai_Pirituba;SÃO_PAULO;SP;-23.501;-46.751;0
355030809A;Jardim_São_Luis;SÃO_PAULO;SP;-23.667;-46.728;0
355030810A;Chacara_Dona_Olivia;SÃO_PAULO;SP;-23.513;-46.389;0
355030811A;AC_Santana;SÃO_PAULO;SP;-2.350.248;-46.628.836;0
355030812A;Luz;SÃO_PAULO;SP;-23.531.015;-46.632.533;0
355030813A;Jardim_Guapira;SÃO_PAULO;SP;-23.457;-46.584;0
355030816A;Jardim_Sapopemba;SÃO_PAULO;SP;-23.609;-46.494;0
355030817A;Jardim_Paraná;SÃO_PAULO;SP;-23.448;-46.688;0
355030818A;Itaquera2;SÃO_PAULO;SP;-23.522;-46.457;0
355030819A;Boa_Esperança;SÃO_PAULO;SP;-23.603;-46.449;0
355030820A;Cidade_Tiradentes;SÃO_PAULO;SP;-23.595;-46.406;0
355030822A;Vila_Leopoldina;SÃO_PAULO;SP;-235.351;-4.673.533;0
355030822B;Avenida_Oratório;SÃO_PAULO;SP;-23.613;-46.523;0
355030824A;Jardim_Angela;SÃO_PAULO;SP;-23.697;-46.765;0
355030825A;Burgo_Paulista;SÃO_PAULO;SP;-23.517;-46.483;0
355030826A;Mooca;SÃO_PAULO;SP;-23.547;-46.596;0
355030827B;Jardim_Valparaiso;SÃO_PAULO;SP;-23.424;-46.59;0
355030828A;Jabaquara;SÃO_PAULO;SP;-23.668;-46.635;0
355030831A;AC_Almeida_Lima;SÃO_PAULO;SP;-2.355.196;-46.608.613;0
355030833A;AC_Central_de_SP;SÃO_PAULO;SP;-23.543.311;-46.635.987;0
355030834A;Santo_Amaro_Paulista;SÃO_PAULO;SP;-23.650.398;-46.708.183;0
355030836A;Perdizes;SÃO_PAULO;SP;-23.53;-46.676;0
355030842A;Jardim_da_Saúde;SÃO_PAULO;SP;-23.612;-46.617;0
355030844A;Barro_Branco;SÃO_PAULO;SP;-23.767;-46.68;0
355030847A;Vila_Rubi;SÃO_PAULO;SP;-23.728;-46.697;0
355030849A;Vila_Carrão;SÃO_PAULO;SP;-23.575;-46.526;0
355030850A;CEU_São_Rafael;SÃO_PAULO;SP;-2.362.034;-4.645.687;0
355030851A;Jaraguá;SÃO_PAULO;SP;-23.48;-46.762;0
355030852A;Cidade_Dutra;SÃO_PAULO;SP;-23.72;-46.702;0
355030853A;Pinheiros;SÃO_PAULO;SP;-23.563;-46.703;0
355030858A;Jardim_Vera_Cruz;SÃO_PAULO;SP;-23.736;-46.78;0
355030865A;Vila_Constância;SÃO_PAULO;SP;-23.668;-46.674;0
355030866A;Penha3;SÃO_PAULO;SP;-23.519;-46.521;0
355030868A;Subprefeitura_de_Itaquera;SÃO_PAULO;SP;-23.532;-46.447;0.0
355030869A;Vila_Prudente;SÃO_PAULO;SP;-23.584;-46.561;0
355030870A;Jabaquara;SÃO_PAULO;SP;-23.649;-46.64;0
355030871A;Ipiranga;SÃO_PAULO;SP;-23.587;-46.602;0
355030873A;Perus;SÃO_PAULO;SP;-23.407;-46.753;0
355030876A;Ermelino_Matarazzo;SÃO_PAULO;SP;-23.5;-46.473;0
355030877A;Vila_Formosa;SÃO_PAULO;SP;-23.561;-46.564;0
355030878A;Lapa;SÃO_PAULO;SP;-23.522;-46.695;0
355030879A;Avenida_Tucuruvi;SÃO_PAULO;SP;-23.481;-46.604;0
355030881A;Itaim_Paulista;SÃO_PAULO;SP;-23.494;-46.417;0
355030885A;Jardim_Anhanguera;SÃO_PAULO;SP;-23.44;-46.788;0
355030894A;Parque_Morumbi;SÃO_PAULO;SP;-23.623;-46.727;0
355030895A;Pirajussara;SÃO_PAULO;SP;-23.638;-46.78;0
355030897A;Jaguaré;SÃO_PAULO;SP;-23.55;-46.743;0
355030898A;Jardim_Romano;SÃO_PAULO;SP;-2.347.888;-4.638.121;0
355030899A;Jardim_Eledy;SÃO_PAULO;SP;-23.649;-46.786;0
355040701A;Portal_das_Flores;SÃO_PEDRO;SP;-225.606;-479.067;0
355060501A;Centro;SÃO_ROQUE;SP;-235.342.282;-471.333.751;0
355070403A;Jaraguá;SÃO_SEBASTIÃO;SP;-23.729;-45.441;0
355070404A;Enseada;SÃO_SEBASTIÃO;SP;-23.723;-45.43;.2
355070405A;Pontal_da_Cruz;SÃO_SEBASTIÃO;SP;-23.783;-45.404;0
355070406A;Camburi;SÃO_SEBASTIÃO;SP;-23.776;-45.653;0
355070407A;Morro_do_Abrigo;SÃO_SEBASTIÃO;SP;-23.76;-45.418;0
355070408A;Baraqueçaba;SÃO_SEBASTIÃO;SP;-23.826;-45.429;0
355070409A;Itatinga;SÃO_SEBASTIÃO;SP;-23.813;-45.414;0
355070410A;Juquehy;SÃO_SEBASTIÃO;SP;-23.768;-45.685;0
355070411A;Juquehy2;SÃO_SEBASTIÃO;SP;-23.759;-45.722;0
355070413A;Toque_Toque_Pequeno;SÃO_SEBASTIÃO;SP;-23.814;-45.531;0
355070414A;Boicucanga;SÃO_SEBASTIÃO;SP;-23.777;-45.612;0
355070415A;Portao_Grande;SÃO_SEBASTIÃO;SP;-23.793;-45.403;0
355070416A;Maresias;SÃO_SEBASTIÃO;SP;-23.793;-45.566;0
355070418A;Praia_Grande;SÃO_SEBASTIÃO;SP;-23.823;-45.415;0
355070420A;Praia_das_Cigarras;SÃO_SEBASTIÃO;SP;-23.732;-45.403;0
355100901A;Vila_Margarida;SÃO_VICENTE;SP;-23.961;-46.412;0
355100902A;Jardim_Rio_Branco;SÃO_VICENTE;SP;-23.976;-46.477;0
355100903A;Itarare;SÃO_VICENTE;SP;-23.965;-46.363;0
355100904A;Parque_Prainha;SÃO_VICENTE;SP;-2.397.899;-463.838;0
355100906A;Residencial_Humaita;SÃO_VICENTE;SP;-23.95;-46.458;0
355100907A;Rodovia_Padre_Manoel;SÃO_VICENTE;SP;-23.926;-46.461;0
355160301A;EEAT_ESTANCIA_DA_SERRA;SERRA_NEGRA;SP;-2.263.337;-4.672.753;0
355180101A;Centro;SETE_BARRAS;SP;-24.391;-47.926;0
355200701A;E.E._Hildebrando_Martins_Sodero;SILVEIRAS;SP;-226.714;-4.485.211;0
355210601A;ETA;SOCORRO;SP;-2.259.743;-4.651.566;0
355220503A;Cerrado;SOROCABA;SP;-23.508;-47.486;0
355220504A;Brigadeiro_Tobias;SOROCABA;SP;-2.351.027;-4.736.154;0
355220505A;Morros;SOROCABA;SP;-2.351.807;-4.741.729;0
355220507A;Parque_São_Bento;SOROCABA;SP;-23.436;-47.506;0
355220509A;Aparecidinha;SOROCABA;SP;-2.342.682;-4.736.295;0
355220510A;Jardim_Saira;SOROCABA;SP;-23.478;-47.422;0
355240302A;Nova_Veneza;SUMARÉ;SP;-22.808;-47.223;0
355240304A;Jardim_Basilicata;SUMARÉ;SP;-22.795;-47.279;0
355240315H;Sumaré;SUMARÉ;SP;-228.177;-472.644;0
355250201A;Jardim_Amazonas;SUZANO;SP;-2.364.494;-4.632.195;0
355250202A;TabaMarajoara;SUZANO;SP;-2.358.781;-4.630.472;0
355250203A;Jardim_Lincoln;SUZANO;SP;-2.354.812;-4.630.472;0
355280901A;Jardim_Vila_Sônia;TABOÃO_DA_SERRA;SP;-236.212;-467.782;0
355280904A;Parque_Assunção;TABOÃO_DA_SERRA;SP;-23.604;-46.762;0
355350001A;Escritório_da_Sabesp;TAPIRAÍ;SP;-2.396.485;-4.750.284;.2
355400301A;Centro;TATUÍ;SP;-2.335.854;-47.851;0
355410201A;Policia_Militar;TAUBATÉ;SP;-2.303.827;-45.573;7.2
355450801A;Delegacia;TIETÊ;SP;-23.11;-47.717;0
355465601A;Centro;TORRE_DE_PEDRA;SP;-2.324.712;-4.819.583;0
355480501A;ETA;TREMEMBÉ;SP;-2.296.296;-4.554.883;0
355540601A;Tenório;UBATUBA;SP;-23.465;-45.06;0
355540602A;Praia_Dura;UBATUBA;SP;-23.494;-45.173;.4
355540603A;Ipiranguinha;UBATUBA;SP;-23.427;-45.122;0
355540604A;Praia_do_Lazaro;UBATUBA;SP;-23.502;-45.13;0
355540605A;Sertão_da_Quina;UBATUBA;SP;-23.53;-45.246;0
355540609A;Poruba;UBATUBA;SP;-23.347;-44.94;0
355540610A;Parque_dos_Ministérios;UBATUBA;SP;-23.425;-45.106;.4
355540611A;Figueira;UBATUBA;SP;-23.401;-45.119;0
355540612A;Ubatumirim;UBATUBA;SP;-23.305;-44.869;0
355540613A;Perequê-Açu;UBATUBA;SP;-23.419;-45.066;0
355540614A;Itamambuca;UBATUBA;SP;-23.398;-45.004;4.0
355540615A;Picinguaba;UBATUBA;SP;-23.376;-44.838;0
355540616A;Centro;UBATUBA;SP;-23.434;-45.077;0
355540617A;Marafunda;UBATUBA;SP;-23.439;-45.103;0
355540618A;Araribá;UBATUBA;SP;-23.54;-45.255;0
355540619A;Maranduba;UBATUBA;SP;-23.541;-45.237;0
